OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating,OrderYear,OrderMonth,OrderMonthName,TotalCost,Profit,ProfitMarginPct
ORD103994,2024-09-12,Electronics,Wireless Mouse,North,Online,Cash,5,411.32,209.89,2056.6,30,5,2024,9,September,1049.45,1007.15,48.97
ORD104527,2024-04-06,Clothing,Summer Dress,East,In-Store,Credit Card,3,148.7,108.73,446.1,28,5,2024,4,April,326.19,119.91,26.88
ORD100401,2023-09-26,Electronics,Usb-C Hub,Central,Online,Net Banking,7,436.53,212.89,3055.71,32,3,2023,9,September,1490.23,1565.48,51.23
ORD109797,2024-02-14,Home & Kitchen,Non-Stick Pan,Central,Online,Debit Card,4,356.69,186.66,1426.76,31,1,2024,2,February,746.64,680.12,47.67
ORD108784,2023-08-12,Toys,Board Game,South,Online,Cash,9,332.73,153.63,2994.57,55,2,2023,8,August,1382.67,1611.9,53.83
ORD103538,2024-05-08,Electronics,Usb-C Hub,South,In-Store,Upi,9,407.06,273.4,3663.54,52,5,2024,5,May,2460.6,1202.94,32.84
ORD107134,2023-04-16,Home & Kitchen,Bedsheet Set,West,Online,Credit Card,8,240.65,158.55,1925.2,39,3,2023,4,April,1268.4,656.8,34.12
ORD101937,2023-04-18,Clothing,Summer Dress,North,In-Store,Upi,5,236.01,99.38,1180.05,38,5,2023,4,April,496.9,683.15,57.89
ORD104190,2023-05-01,Toys,Action Figure,North,In-Store,Cash,10,282.12,145.92,2821.2,24,5,2023,5,May,1459.2,1362.0,48.28
ORD107435,2024-08-26,Beauty,Sunscreen,North,In-Store,Credit Card,10,170.24,106.08,1702.4,18,3,2024,8,August,1060.8,641.6,37.69
ORD104187,2024-05-11,Electronics,Usb-C Hub,East,In-Store,Cash,8,117.1,52.89,936.8,40,5,2024,5,May,423.12,513.68,54.83
ORD100886,2023-11-18,Sports,Resistance Bands,South,In-Store,Cash,6,155.58,81.15,933.48,46,3,2023,11,November,486.9,446.58,47.84
ORD104432,2023-04-17,Sports,Yoga Mat,North,Online,Upi,9,21.25,12.48,191.25,34,5,2023,4,April,112.32,78.93,41.27
ORD109793,2024-12-01,Toys,Rc Car,West,Online,Credit Card,7,420.45,296.49,2943.15,18,4,2024,12,December,2075.43,867.72,29.48
ORD101745,2024-09-01,Home & Kitchen,Blender,North,Online,Upi,3,343.3,218.84,1029.9,32,2,2024,9,September,656.52,373.38,36.25
ORD108860,2024-05-10,Home & Kitchen,Blender,Central,In-Store,Debit Card,6,361.06,225.12,2166.36,18,3,2024,5,May,1350.72,815.64,37.65
ORD108007,2023-04-30,Electronics,Face Serum,West,In-Store,Upi,9,164.6,101.27,1481.4,34,5,2023,4,April,911.43,569.97,38.48
ORD105368,2024-04-30,Electronics,Wireless Mouse,West,Online,Upi,9,465.7,353.08,4191.3,36,3,2024,4,April,3177.72,1013.58,24.18
ORD100413,2023-05-30,Home & Kitchen,Non-Stick Pan,Central,Online,Debit Card,6,456.62,221.13,2739.72,19,3,2023,5,May,1326.78,1412.94,51.57
ORD100441,2024-12-22,Clothing,Summer Dress,East,In-Store,Cash,3,111.76,74.16,335.28,52,3,2024,12,December,222.48,112.8,33.64
ORD108947,2024-12-30,Home & Kitchen,Bedsheet Set,North,In-Store,Credit Card,7,156.45,104.87,1095.15,36,2,2024,12,December,734.09,361.06,32.97
ORD101041,2023-02-11,Beauty,Perfume,North,In-Store,Debit Card,8,429.72,343.37,3437.76,45,4,2023,2,February,2746.96,690.8,20.09
ORD102036,2024-12-10,Clothing,Summer Dress,North,In-Store,Credit Card,6,344.43,256.12,2066.58,26,5,2024,12,December,1536.72,529.86,25.64
ORD101029,2023-09-19,Clothing,Cotton T-Shirt,East,In-Store,Credit Card,7,165.63,84.11,1159.41,44,3,2023,9,September,588.77,570.64,49.22
ORD107202,2024-01-27,Beauty,Perfume,East,In-Store,Upi,5,447.29,256.56,2236.45,43,1,2024,1,January,1282.8,953.65,42.64
ORD102163,2023-03-30,Sports,Yoga Mat,North,In-Store,Cash,6,402.31,200.67,2413.86,37,5,2023,3,March,1204.02,1209.84,50.12
ORD109729,2024-02-27,Clothing,Running Shoes,South,In-Store,Credit Card,1,330.67,155.67,330.67,49,3,2024,2,February,155.67,175.0,52.92
ORD105954,2023-03-08,Beauty,Face Serum,East,In-Store,Cash,4,100.09,50.69,400.36,38,5,2023,3,March,202.76,197.6,49.36
ORD101493,2023-09-18,Home & Kitchen,Bedsheet Set,North,In-Store,Net Banking,5,153.45,100.83,767.25,38,5,2023,9,September,504.15,263.1,34.29
ORD108699,2023-12-12,Beauty,Perfume,South,Online,Debit Card,4,152.08,69.96,608.32,18,2,2023,12,December,279.84,328.48,54.0
ORD104161,2023-11-18,Beauty,Perfume,South,Online,Credit Card,5,59.38,33.84,296.9,37,4,2023,11,November,169.2,127.7,43.01
ORD102777,2024-05-27,Toys,Building Blocks,East,Online,Debit Card,2,25.19,13.25,50.38,53,3,2024,5,May,26.5,23.88,47.4
ORD109404,2024-10-04,Home & Kitchen,Blender,East,Online,Credit Card,10,411.17,204.7,4111.7,29,5,2024,10,October,2047.0,2064.7,50.22
ORD105970,2023-09-16,Sports,Cricket Bat,West,Online,Credit Card,4,317.59,176.0,1270.36,40,3,2023,9,September,704.0,566.36,44.58
ORD106900,2024-07-14,Clothing,Running Shoes,South,In-Store,Net Banking,6,443.38,303.77,2660.28,38,5,2024,7,July,1822.62,837.66,31.49
ORD107159,2024-01-20,Clothing,Denim Jacket,South,In-Store,Cash,5,268.2,195.24,1341.0,18,3,2024,1,January,976.2,364.8,27.2
ORD106273,2023-01-08,Clothing,Wool Sweater,North,Online,Debit Card,1,303.43,156.53,303.43,37,3,2023,1,January,156.53,146.9,48.41
ORD102672,2024-01-05,Clothing,Denim Jacket,West,Online,Upi,7,333.74,190.44,2336.18,61,4,2024,1,January,1333.08,1003.1,42.94
ORD108449,2023-01-21,Electronics,Bluetooth Speaker,Central,Online,Cash,4,141.81,89.05,567.24,43,3,2023,1,January,356.2,211.04,37.2
ORD102618,2024-11-04,Beauty,Shampoo,Central,Online,Credit Card,9,72.44,54.69,651.96,50,2,2024,11,November,492.21,159.75,24.5
ORD108084,2023-03-31,Home & Kitchen,Blender,East,In-Store,Credit Card,10,300.75,197.66,3007.5,33,3,2023,3,March,1976.6,1030.9,34.28
ORD102862,2023-09-27,Clothing,Cotton T-Shirt,North,Online,Credit Card,9,349.36,246.76,3144.24,38,3,2023,9,September,2220.84,923.4,29.37
ORD104199,2023-07-07,Clothing,Wool Sweater,West,Online,Debit Card,8,455.22,332.83,3641.76,45,5,2023,7,July,2662.64,979.12,26.89
ORD104402,2024-01-08,Home & Kitchen,Non-Stick Pan,South,Online,Debit Card,6,267.13,109.95,1602.78,39,2,2024,1,January,659.7,943.08,58.84
ORD106410,2024-08-04,Toys,Rc Car,West,In-Store,Cash,7,111.17,57.32,778.19,44,3,2024,8,August,401.24,376.95,48.44
ORD102604,2023-02-26,Home & Kitchen,Bedsheet Set,Central,In-Store,Credit Card,3,119.63,56.52,358.89,34,4,2023,2,February,169.56,189.33,52.75
ORD102806,2023-12-04,Home & Kitchen,Blender,West,Online,Net Banking,5,481.01,290.81,2405.05,30,3,2023,12,December,1454.05,951.0,39.54
ORD110472,2023-10-07,Beauty,Face Serum,East,Online,Net Banking,2,423.39,234.62,846.78,35,3,2023,10,October,469.24,377.54,44.59
ORD109056,2023-07-23,Electronics,Non-Stick Pan,Central,In-Store,Cash,6,298.97,145.92,1793.82,25,3,2023,7,July,875.52,918.3,51.19
ORD103723,2023-10-14,Beauty,Perfume,South,Online,Cash,1,275.88,145.92,275.88,21,3,2023,10,October,145.92,129.96,47.11
ORD105155,2023-09-26,Home & Kitchen,Storage Boxes,Central,Online,Credit Card,7,23.43,17.39,164.01,49,1,2023,9,September,121.73,42.28,25.78
ORD101059,2024-05-18,Sports,Football,West,Online,Upi,1,230.31,153.64,230.31,27,5,2024,5,May,153.64,76.67,33.29
ORD103816,2023-05-31,Sports,Yoga Mat,East,Online,Net Banking,5,354.22,238.07,1771.1,26,5,2023,5,May,1190.35,580.75,32.79
ORD109149,2024-01-28,Electronics,Wireless Mouse,West,Online,Debit Card,8,75.15,38.97,601.2,37,2,2024,1,January,311.76,289.44,48.14
ORD102761,2023-07-02,Sports,Dumbbell Set,North,Online,Upi,6,363.83,208.99,2182.98,38,5,2023,7,July,1253.94,929.04,42.56
ORD101004,2023-03-12,Beauty,Perfume,North,Online,Net Banking,6,451.38,217.29,2708.28,48,3,2023,3,March,1303.74,1404.54,51.86
ORD102232,2024-11-19,Clothing,Wool Sweater,East,Online,Upi,7,154.22,67.52,1079.54,44,3,2024,11,November,472.64,606.9,56.22
ORD105359,2023-03-24,Toys,Building Blocks,Central,In-Store,Debit Card,10,90.51,67.07,905.1,38,1,2023,3,March,670.7,234.4,25.9
ORD105603,2023-09-13,Sports,Dumbbell Set,West,In-Store,Cash,6,461.29,267.68,2767.74,39,2,2023,9,September,1606.08,1161.66,41.97
ORD107962,2023-09-13,Beauty,Sunscreen,East,In-Store,Net Banking,3,248.18,135.82,744.54,54,3,2023,9,September,407.46,337.08,45.27
ORD109362,2024-03-05,Home & Kitchen,Table Lamp,West,Online,Upi,3,465.01,275.53,1395.03,47,3,2024,3,March,826.59,568.44,40.75
ORD100665,2023-06-18,Home & Kitchen,Non-Stick Pan,North,In-Store,Upi,8,275.59,152.17,2204.72,36,3,2023,6,June,1217.36,987.36,44.78
ORD102442,2023-04-06,Toys,Rc Car,West,In-Store,Credit Card,6,475.35,202.17,2852.1,30,4,2023,4,April,1213.02,1639.08,57.47
ORD106448,2024-01-24,Toys,Rc Car,West,In-Store,Credit Card,4,125.47,51.17,501.88,46,5,2024,1,January,204.68,297.2,59.22
ORD102086,2023-07-18,Electronics,Laptop Stand,East,Online,Cash,5,11.35,8.15,56.75,24,5,2023,7,July,40.75,16.0,28.19
ORD103558,2024-06-03,Toys,Rc Car,West,In-Store,Upi,2,17.38,12.41,34.76,35,3,2024,6,June,24.82,9.94,28.6
ORD109877,2023-01-07,Clothing,Cotton T-Shirt,South,Online,Upi,3,60.06,32.78,180.18,62,3,2023,1,January,98.34,81.84,45.42
ORD109576,2024-06-04,Home & Kitchen,Storage Boxes,Central,In-Store,Credit Card,2,419.9,335.87,839.8,48,5,2024,6,June,671.74,168.06,20.01
ORD100270,2023-11-25,Toys,Building Blocks,South,Online,Cash,8,335.7,161.81,2685.6,45,4,2023,11,November,1294.48,1391.12,51.8
ORD104049,2023-01-18,Sports,Yoga Mat,South,Online,Credit Card,3,292.48,173.58,877.44,32,1,2023,1,January,520.74,356.7,40.65
ORD108609,2023-01-25,Toys,Action Figure,West,In-Store,Upi,6,215.95,159.38,1295.7,52,3,2023,1,January,956.28,339.42,26.2
ORD104137,2023-02-20,Toys,Board Game,North,In-Store,Credit Card,1,199.87,104.15,199.87,47,4,2023,2,February,104.15,95.72,47.89
ORD104887,2024-06-16,Toys,Building Blocks,West,Online,Credit Card,10,490.1,258.71,4901.0,41,4,2024,6,June,2587.1,2313.9,47.21
ORD103691,2024-10-11,Beauty,Shampoo,South,Online,Net Banking,7,465.63,266.03,3259.41,49,1,2024,10,October,1862.21,1397.2,42.87
ORD108030,2023-12-22,Sports,Cricket Bat,West,Online,Net Banking,9,251.88,171.53,2266.92,31,4,2023,12,December,1543.77,723.15,31.9
ORD100161,2023-06-13,Toys,Rc Car,North,Online,Upi,5,477.26,306.63,2386.3,36,5,2023,6,June,1533.15,853.15,35.75
ORD105797,2024-09-13,Clothing,Denim Jacket,East,Online,Upi,4,19.18,12.4,76.72,58,2,2024,9,September,49.6,27.12,35.35
ORD103264,2024-03-19,Sports,Cricket Bat,East,Online,Debit Card,2,240.22,186.9,480.44,40,5,2024,3,March,373.8,106.64,22.2
ORD107331,2023-11-20,Beauty,Sunscreen,Central,In-Store,Upi,2,443.48,317.23,886.96,41,1,2023,11,November,634.46,252.5,28.47
ORD104616,2023-07-20,Sports,Football,North,Online,Cash,9,235.61,99.68,2120.49,41,3,2023,7,July,897.12,1223.37,57.69
ORD106863,2024-02-18,Sports,Resistance Bands,Central,Online,Debit Card,4,195.24,144.64,780.96,18,4,2024,2,February,578.56,202.4,25.92
ORD106401,2023-11-24,Home & Kitchen,Non-Stick Pan,East,Online,Net Banking,7,122.24,64.66,855.68,41,5,2023,11,November,452.62,403.06,47.1
ORD108009,2023-02-17,Toys,Building Blocks,Central,Online,Cash,6,90.65,43.24,543.9,32,1,2023,2,February,259.44,284.46,52.3
ORD108364,2024-01-19,Home & Kitchen,Table Lamp,South,In-Store,Credit Card,1,252.54,183.47,252.54,38,5,2024,1,January,183.47,69.07,27.35
ORD103605,2023-08-22,Clothing,Cotton T-Shirt,East,In-Store,Upi,5,493.46,257.78,2467.3,29,5,2023,8,August,1288.9,1178.4,47.76
ORD104683,2023-09-15,Sports,Cricket Bat,West,Online,Debit Card,1,488.23,290.62,488.23,43,4,2023,9,September,290.62,197.61,40.47
ORD110471,2024-07-20,Electronics,Bluetooth Speaker,South,In-Store,Net Banking,9,151.79,96.97,1366.11,33,5,2024,7,July,872.73,493.38,36.12
ORD106636,2024-02-26,Electronics,Shampoo,East,In-Store,Cash,4,31.67,25.11,126.68,35,3,2024,2,February,100.44,26.24,20.71
ORD100487,2024-05-11,Electronics,Wireless Mouse,North,Online,Debit Card,1,440.64,290.98,440.64,19,5,2024,5,May,290.98,149.66,33.96
ORD101157,2024-12-22,Beauty,Face Serum,West,Online,Net Banking,2,330.23,145.92,660.46,53,5,2024,12,December,291.84,368.62,55.81
ORD102689,2023-10-04,Clothing,Wool Sweater,South,Online,Upi,9,131.09,66.24,1179.81,33,3,2023,10,October,596.16,583.65,49.47
ORD104672,2023-08-22,Beauty,Shampoo,East,In-Store,Debit Card,7,349.59,264.38,2447.13,50,4,2023,8,August,1850.66,596.47,24.37
ORD106274,2024-08-22,Home & Kitchen,Storage Boxes,East,Online,Net Banking,4,219.31,130.57,877.24,37,1,2024,8,August,522.28,354.96,40.46
ORD100356,2023-07-07,Sports,Cricket Bat,East,Online,Net Banking,5,391.02,173.14,1955.1,40,5,2023,7,July,865.7,1089.4,55.72
ORD101368,2024-09-29,Sports,Resistance Bands,West,In-Store,Upi,5,474.89,357.04,2374.45,31,5,2024,9,September,1785.2,589.25,24.82
ORD104394,2024-12-02,Toys,Board Game,North,In-Store,Credit Card,4,468.15,297.02,1872.6,28,2,2024,12,December,1188.08,684.52,36.55
ORD105857,2023-05-27,Electronics,Laptop Stand,East,Online,Cash,9,464.98,268.81,4184.82,52,5,2023,5,May,2419.29,1765.53,42.19
ORD109128,2024-06-19,Electronics,Shampoo,Central,In-Store,Debit Card,4,180.0,121.1,720.0,32,5,2024,6,June,484.4,235.6,32.72
ORD106023,2023-09-08,Sports,Dumbbell Set,North,Online,Cash,9,333.79,213.32,3004.11,47,4,2023,9,September,1919.88,1084.23,36.09
ORD106110,2024-01-19,Clothing,Cotton T-Shirt,Central,In-Store,Cash,7,68.37,145.92,478.59,43,1,2024,1,January,1021.44,-542.85,-113.43
ORD105687,2024-01-26,Toys,Rc Car,East,In-Store,Net Banking,1,391.2,257.23,391.2,40,3,2024,1,January,257.23,133.97,34.25
ORD108540,2024-05-27,Beauty,Shampoo,North,Online,Credit Card,3,77.28,58.58,231.84,33,5,2024,5,May,175.74,56.1,24.2
ORD108703,2023-12-30,Clothing,Wool Sweater,West,In-Store,Net Banking,1,197.73,135.75,197.73,18,3,2023,12,December,135.75,61.98,31.35
ORD106210,2023-09-27,Sports,Dumbbell Set,North,Online,Net Banking,3,113.48,84.55,340.44,34,5,2023,9,September,253.65,86.79,25.49
ORD108260,2023-09-17,Electronics,Usb-C Hub,Central,Online,Credit Card,9,328.72,224.37,2958.48,47,5,2023,9,September,2019.33,939.15,31.74
ORD108102,2024-02-11,Electronics,Wireless Mouse,West,Online,Credit Card,10,83.61,66.86,836.1,29,1,2024,2,February,668.6,167.5,20.03
ORD101480,2024-08-02,Home & Kitchen,Storage Boxes,North,In-Store,Credit Card,6,275.79,119.96,1654.74,22,5,2024,8,August,719.76,934.98,56.5
ORD104905,2024-03-05,Toys,Board Game,North,In-Store,Upi,10,59.25,44.92,592.5,54,3,2024,3,March,449.2,143.3,24.19
ORD110216,2023-03-15,Beauty,Sunscreen,Central,In-Store,Credit Card,3,308.96,223.72,926.88,28,4,2023,3,March,671.16,255.72,27.59
ORD104098,2024-12-31,Beauty,Lipstick,North,Online,Credit Card,3,326.28,245.73,978.84,42,4,2024,12,December,737.19,241.65,24.69
ORD103074,2024-05-09,Sports,Yoga Mat,South,In-Store,Net Banking,6,382.66,269.31,2295.96,42,5,2024,5,May,1615.86,680.1,29.62
ORD108124,2024-08-04,Home & Kitchen,Bedsheet Set,South,Online,Credit Card,6,252.0,110.46,1512.0,45,4,2024,8,August,662.76,849.24,56.17
ORD109358,2024-04-19,Home & Kitchen,Storage Boxes,North,In-Store,Upi,3,364.59,154.44,1093.77,55,4,2024,4,April,463.32,630.45,57.64
ORD107845,2024-06-08,Toys,Board Game,North,Online,Cash,4,417.71,258.36,1670.84,34,4,2024,6,June,1033.44,637.4,38.15
ORD106395,2024-12-24,Sports,Yoga Mat,South,In-Store,Cash,3,276.1,188.99,828.3,38,3,2024,12,December,566.97,261.33,31.55
ORD100982,2023-07-07,Electronics,Usb-C Hub,Central,Online,Debit Card,5,86.82,34.8,434.1,49,5,2023,7,July,174.0,260.1,59.92
ORD108644,2023-02-08,Home & Kitchen,Table Lamp,Central,Online,Net Banking,6,233.23,124.11,1399.38,36,3,2023,2,February,744.66,654.72,46.79
ORD104058,2023-08-12,Clothing,Denim Jacket,South,In-Store,Cash,4,386.92,164.78,1547.68,21,4,2023,8,August,659.12,888.56,57.41
ORD101709,2024-12-20,Electronics,Smartwatch,East,Online,Cash,4,325.43,146.88,1301.72,50,2,2024,12,December,587.52,714.2,54.87
ORD108439,2023-09-17,Home & Kitchen,Non-Stick Pan,West,Online,Debit Card,10,488.25,257.51,4882.5,46,3,2023,9,September,2575.1,2307.4,47.26
ORD108855,2024-12-01,Beauty,Lipstick,South,In-Store,Credit Card,1,35.63,23.0,35.63,26,3,2024,12,December,23.0,12.63,35.45
ORD104864,2023-01-19,Beauty,Lipstick,Central,Online,Credit Card,10,395.9,174.95,3959.0,34,3,2023,1,January,1749.5,2209.5,55.81
ORD104653,2023-05-17,Electronics,Laptop Stand,North,Online,Debit Card,5,415.81,314.79,2079.05,26,4,2023,5,May,1573.95,505.1,24.29
ORD104717,2023-09-05,Electronics,Wireless Mouse,Central,Online,Credit Card,6,225.43,95.62,1352.58,45,4,2023,9,September,573.72,778.86,57.58
ORD108259,2023-08-14,Electronics,Usb-C Hub,North,In-Store,Debit Card,5,251.41,202.49,1257.05,45,2,2023,8,August,1012.45,244.6,19.46
ORD101321,2023-11-24,Beauty,Perfume,West,In-Store,Debit Card,3,292.42,226.44,877.26,18,5,2023,11,November,679.32,197.94,22.56
ORD106479,2024-01-23,Clothing,Cotton T-Shirt,West,Online,Credit Card,5,156.66,72.75,783.3,34,3,2024,1,January,363.75,419.55,53.56
ORD105361,2023-01-22,Clothing,Wool Sweater,North,In-Store,Credit Card,2,336.52,261.3,673.04,38,4,2023,1,January,522.6,150.44,22.35
ORD100219,2023-08-07,Toys,Rc Car,West,Online,Credit Card,1,74.19,53.28,74.19,41,1,2023,8,August,53.28,20.91,28.18
ORD106211,2024-04-23,Electronics,Smartwatch,South,Online,Cash,7,213.15,156.42,1492.05,43,1,2024,4,April,1094.94,397.11,26.62
ORD102643,2023-10-18,Home & Kitchen,Non-Stick Pan,East,Online,Credit Card,10,15.1,145.92,151.0,38,4,2023,10,October,1459.2,-1308.2,-866.36
ORD105413,2024-03-28,Home & Kitchen,Storage Boxes,West,In-Store,Cash,3,255.97,181.57,767.91,47,2,2024,3,March,544.71,223.2,29.07
ORD110187,2024-04-30,Electronics,Bluetooth Speaker,East,In-Store,Net Banking,4,468.36,223.52,1873.44,41,5,2024,4,April,894.08,979.36,52.28
ORD107936,2024-12-24,Beauty,Shampoo,West,In-Store,Cash,2,212.96,162.66,425.92,34,3,2024,12,December,325.32,100.6,23.62
ORD105615,2024-03-09,Toys,Puzzle Set,West,Online,Upi,9,301.02,141.1,2709.18,25,3,2024,3,March,1269.9,1439.28,53.13
ORD108628,2024-04-22,Toys,Rc Car,North,Online,Cash,9,208.92,158.73,1880.28,33,3,2024,4,April,1428.57,451.71,24.02
ORD106482,2023-12-05,Clothing,Running Shoes,South,Online,Credit Card,10,239.22,149.44,2392.2,31,3,2023,12,December,1494.4,897.8,37.53
ORD105370,2024-08-05,Clothing,Summer Dress,Central,Online,Credit Card,3,283.23,225.85,849.69,59,4,2024,8,August,677.55,172.14,20.26
ORD101028,2024-10-05,Toys,Building Blocks,Central,In-Store,Net Banking,2,347.72,175.82,695.44,40,3,2024,10,October,351.64,343.8,49.44
ORD103035,2024-01-10,Home & Kitchen,Blender,West,Online,Credit Card,9,214.32,134.23,1928.88,58,4,2024,1,January,1208.07,720.81,37.37
ORD110071,2023-04-22,Beauty,Lipstick,Central,In-Store,Credit Card,6,242.26,117.55,1453.56,18,3,2023,4,April,705.3,748.26,51.48
ORD102385,2023-01-02,Beauty,Sunscreen,East,Online,Debit Card,4,308.85,134.38,1235.4,39,4,2023,1,January,537.52,697.88,56.49
ORD100851,2023-12-27,Home & Kitchen,Storage Boxes,West,Online,Debit Card,3,221.31,141.07,663.93,43,5,2023,12,December,423.21,240.72,36.26
ORD101924,2024-02-27,Electronics,Laptop Stand,South,In-Store,Upi,9,434.52,248.91,3910.68,37,2,2024,2,February,2240.19,1670.49,42.72
ORD108082,2024-09-21,Beauty,Lipstick,East,Online,Net Banking,6,251.64,144.38,1509.84,49,1,2024,9,September,866.28,643.56,42.62
ORD107572,2023-12-07,Electronics,Bluetooth Speaker,East,Online,Upi,6,268.0,111.87,1608.0,25,4,2023,12,December,671.22,936.78,58.26
ORD106346,2024-01-09,Clothing,Summer Dress,East,In-Store,Credit Card,6,229.01,94.97,1374.06,28,2,2024,1,January,569.82,804.24,58.53
ORD110459,2024-12-25,Home & Kitchen,Blender,East,In-Store,Debit Card,6,60.28,28.94,361.68,38,3,2024,12,December,173.64,188.04,51.99
ORD103281,2023-04-17,Clothing,Summer Dress,South,Online,Debit Card,6,87.05,69.01,522.3,22,3,2023,4,April,414.06,108.24,20.72
ORD108569,2024-09-19,Clothing,Cotton T-Shirt,Central,Online,Cash,6,159.1,100.26,954.6,35,5,2024,9,September,601.56,353.04,36.98
ORD109496,2024-05-31,Clothing,Wool Sweater,South,Online,Net Banking,9,434.66,329.51,3911.94,40,3,2024,5,May,2965.59,946.35,24.19
ORD101625,2023-03-25,Clothing,Running Shoes,Central,Online,Net Banking,8,236.52,151.93,1892.16,42,3,2023,3,March,1215.44,676.72,35.76
ORD104637,2023-05-10,Clothing,Wool Sweater,North,Online,Upi,4,88.78,39.37,355.12,42,3,2023,5,May,157.48,197.64,55.65
ORD109819,2023-12-30,Beauty,Face Serum,Central,Online,Upi,10,359.77,275.76,3597.7,52,4,2023,12,December,2757.6,840.1,23.35
ORD103792,2024-05-04,Clothing,Wool Sweater,Central,Online,Net Banking,8,342.96,266.24,2743.68,48,3,2024,5,May,2129.92,613.76,22.37
ORD104963,2024-04-22,Beauty,Face Serum,Central,In-Store,Debit Card,1,165.82,100.62,165.82,49,3,2024,4,April,100.62,65.2,39.32
ORD101288,2023-05-08,Sports,Yoga Mat,South,Online,Cash,10,47.59,20.12,475.9,40,1,2023,5,May,201.2,274.7,57.72
ORD101426,2024-08-16,Beauty,Perfume,East,In-Store,Net Banking,10,194.78,91.02,1947.8,40,5,2024,8,August,910.2,1037.6,53.27
ORD109934,2023-08-08,Home & Kitchen,Table Lamp,South,Online,Net Banking,2,341.37,157.48,682.74,29,3,2023,8,August,314.96,367.78,53.87
ORD101472,2023-01-12,Home & Kitchen,Bedsheet Set,North,Online,Debit Card,6,127.25,94.66,763.5,41,4,2023,1,January,567.96,195.54,25.61
ORD108242,2023-06-04,Toys,Rc Car,West,Online,Credit Card,9,411.05,145.92,3699.45,26,4,2023,6,June,1313.28,2386.17,64.5
ORD106405,2024-11-05,Clothing,Summer Dress,North,Online,Debit Card,2,14.42,6.37,28.84,48,5,2024,11,November,12.74,16.1,55.83
ORD101764,2023-08-17,Home & Kitchen,Table Lamp,North,In-Store,Upi,3,251.41,251.98,754.23,25,2,2023,8,August,755.94,-1.71,-0.23
ORD105929,2024-09-15,Home & Kitchen,Bedsheet Set,East,In-Store,Credit Card,4,479.27,203.94,1917.08,19,2,2024,9,September,815.76,1101.32,57.45
ORD107967,2024-08-13,Electronics,Wireless Mouse,West,In-Store,Debit Card,6,258.55,119.69,1551.3,38,2,2024,8,August,718.14,833.16,53.71
ORD104603,2023-04-30,Beauty,Lipstick,East,In-Store,Cash,10,74.32,49.67,743.2,35,4,2023,4,April,496.7,246.5,33.17
ORD110371,2024-11-27,Clothing,Cotton T-Shirt,Central,In-Store,Debit Card,3,290.38,179.84,871.14,27,3,2024,11,November,539.52,331.62,38.07
ORD100078,2024-08-11,Sports,Yoga Mat,South,In-Store,Net Banking,6,74.34,45.15,446.04,42,1,2024,8,August,270.9,175.14,39.27
ORD100688,2023-03-24,Electronics,Wireless Mouse,North,In-Store,Upi,10,475.51,304.45,4755.1,38,3,2023,3,March,3044.5,1710.6,35.97
ORD105525,2024-01-25,Home & Kitchen,Blender,Central,Online,Credit Card,9,369.83,245.9,3328.47,34,4,2024,1,January,2213.1,1115.37,33.51
ORD105788,2024-09-23,Clothing,Wool Sweater,South,Online,Debit Card,7,181.33,108.15,1269.31,37,3,2024,9,September,757.05,512.26,40.36
