OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating
ORD101740,11/02/2023,clothing ,Cotton T-Shirt,South,Online,Cash,2,479.2,198.09,958.4,23.0,1.0
ORD102021,2023-02-06,Sports,Yoga Mat,West,In-Store,Net Banking,5,186.18,134.58,930.9,47.0,2.0
ORD105612,2023-02-19,HOME & KITCHEN,Blender,Central,In-Store,Net Banking,6,$32.55,26.03,195.3,27.0,4.0
ORD101381,2024-01-27,SPORTS,Resistance Bands,Central,In-Store,Credit Card,7,50.25,32.68,351.75,22.0,3.0
ORD104986,25-Jun-2023,sports ,Football,East,Online,Debit Card,4,210.66,137.44,842.64,19.0,5.0
ORD109843,2023-04-17,clothing ,Denim Jacket,North,In-Store,Debit Card,10 ,172.1,125.03,1721.0,28.0,2.0
ORD100625,,Sports,Dumbbell Set,North,Online,UPI,6,$86.53,46.04,519.18,28.0,5.0
ORD107475,2024-01-18,toys ,Building Blocks,West,Online,Cash,2,256.47,,512.94,48.0,3.0
ORD110022,08/07/2024,CLOTHING,Wool Sweater,Central,Online,Net Banking,7,457.35,257.54,3201.45,46.0,3.0
ORD110247,2024-09-21,electronics ,Smartwatch,East,In-Store,UPI,9 ,207.91,132.26,1871.19,33.0,4.0
ORD110089,2023-03-31,ELECTRONICS,USB-C Hub,North,In-Store,Net Banking,5,14.25,9.83,71.25,54.0,1.0
ORD104012,2024-10-05,clothing ,Cotton T-Shirt,West,In-Store,Net Banking,10 ,329.14,137.37,3291.4,39.0,2.0
ORD107347,18-Mar-2024,BEAUTY,Lipstick,South,Online,Net Banking,7,308.76,179.12,2161.32,42.0,4.0
ORD108529,2023-12-18, Beauty,Perfume,North,In-Store,Debit Card,9,58.81,35.73,529.29,37.0,1.0
ORD105347,03-06-2024,electronics ,USB-C Hub,East,Online,Credit Card,3,213.82,87.16,641.46,29.0,3.0
ORD102704,04-09-2024,home & kitchen ,Storage Boxes,North,In-Store,Debit Card,5,46.52,37.08,232.6,33.0,1.0
ORD103774,16-Nov-2024,ELECTRONICS,Laptop Stand,East,In-Store,Debit Card,4,174.59,77.21,698.36,38.0,1.0
ORD108150,09-17-2023, Sports,Yoga Mat,,Online,Credit Card,6,358.35,150.97,2150.1,43.0,3.0
ORD106173,06-Aug-2024,toys ,RC Car,South,In-Store,Credit Card,3,$133.64,63.63,400.92,22.0,4.0
ORD109270,26/10/2024, Clothing,Summer Dress,South,Online,UPI,6,20.71,,124.26,31.0,5.0
ORD104412,24/05/2023,Electronics,Smartwatch,South,In-Store,Net Banking,2,329.34,176.57,658.68,28.0,2.0
ORD100856,2023-01-25,CLOTHING,Denim Jacket,West,Online,Credit Card,10 ,$284.72,201.77,2847.2,-5.0,2.0
ORD104295,01-15-2023,Electronics,Bluetooth Speaker,South,Online,Credit Card,10 ,98.9,52.93,989.0,40.0,4.0
ORD104771,10-Apr-2023, Home & Kitchen,Bedsheet Set,East,Online,Cash,6,138.65,75.02,831.9,43.0,4.0
ORD110486,28/11/2024,clothing ,Cotton T-Shirt,East,Online,Cash,8 ,,214.41,3994.08,25.0,5.0
ORD100272,2024-04-12,clothing ,Denim Jacket,South,Online,Debit Card,1,107.9,44.31,107.9,41.0,4.0
ORD105561,, Toys,Board Game,West,Online,Debit Card,4,337.07,233.49,1348.28,29.0,5.0
ORD102892,08/07/2023,toys ,RC Car,North,Online,Net Banking,3 ,474.79,337.52,1424.37,47.0,5.0
ORD100679,2024-10-06,Beauty,Sunscreen,Central,In-Store,Debit Card,8,$36.5,26.74,292.0,51.0,3.0
ORD102531,2024-08-30, Electronics,Wireless Mouse,North,Online,UPI,1 ,356.54,239.22,356.54,42.0,1.0
ORD110415,09-21-2023,Sports,Yoga Mat,,Online,Cash,6,431.14,317.92,2586.84,53.0,1.0
ORD104186,2023-10-08, Home & Kitchen,Non-stick Pan,Central,In-Store,Cash,8,317.58,137.91,2540.64,36.0,4.0
ORD105617,12-23-2023, Sports,Cricket Bat,North,Online,UPI,8,$185.1,106.03,1480.8,56.0,4.0
ORD105795,05-Sep-2023,electronics ,USB-C Hub,South,Online,Credit Card,5,342.88,143.55,1714.4,37.0,5.0
ORD103347,23/09/2024,BEAUTY,Lipstick,West,Online,Credit Card,9,359.81,229.55,3238.29,46.0,1.0
ORD103226,12-04-2024,CLOTHING,Wool Sweater,West,In-Store,Net Banking,1,371.2,253.3,371.2,61.0,4.0
ORD104392,16/01/2023,,Board Game,Central,Online,Net Banking,9,462.5,337.63,4162.5,43.0,3.0
ORD108217,10-04-2024,ELECTRONICS,Wireless Mouse,West,Online,Debit Card,6 ,119.12,55.98,714.72,46.0,3.0
ORD102956,15/10/2023,Beauty,Shampoo,Central,Online,Cash,1,221.7,90.6,221.7,40.0,1.0
ORD101729,2024-02-28,Clothing,Summer Dress,South,Online,Credit Card,3,13.66,5.73,40.98,41.0,4.0
ORD101202,08-30-2024,Clothing,Denim Jacket,West,In-Store,Credit Card,5,495.21,,2476.05,57.0,
ORD109558,03-18-2023, Clothing,Cotton T-Shirt,West,In-Store,UPI,10,85.87,48.21,858.7,,2.0
ORD106758,2023-04-08,SPORTS,Resistance Bands,North,Online,Credit Card,6,360.83,189.52,2164.98,42.0,3.0
ORD106045,15-May-2024,clothing ,Wool Sweater,South,In-Store,Debit Card,6,270.59,157.31,1623.54,23.0,4.0
ORD102511,2023-01-30,HOME & KITCHEN,Bedsheet Set,Central,In-Store,UPI,7,121.82,,852.74,48.0,4.0
ORD109465,2023-06-08,home & kitchen ,Storage Boxes,North,Online,Cash,2,265.53,187.99,531.06,46.0,3.0
ORD107493,05/12/2024,toys ,Board Game,North,Online,Credit Card,8,363.26,263.6,2906.08,48.0,4.0
ORD101981,10-30-2023,toys ,Action Figure,Central,Online,Net Banking,7,358.41,275.93,2508.87,38.0,3.0
ORD102542,12-10-2024,CLOTHING,Denim Jacket,West,Online,Credit Card,9,437.41,232.59,3936.69,51.0,4.0
ORD105467,05-08-2024,,Denim Jacket,South,In-Store,Credit Card,3,49.59,39.6,148.77,65.0,1.0
ORD108885,04-May-2023,clothing ,Wool Sweater,East,Online,Net Banking,5,291.1,178.58,1455.5,44.0,2.0
ORD108914,2024-05-19, Clothing,Running Shoes,South,Online,UPI,6,434.14,262.23,2604.84,54.0,3.0
ORD107368,11-26-2024,Beauty,Perfume,Central,Online,Cash,10,241.39,102.58,2413.9,29.0,5.0
ORD109353,2024-10-06, Clothing,Cotton T-Shirt,North,In-Store,Debit Card,2,83.23,47.24,166.46,46.0,5.0
ORD105848,2023-11-02,home & kitchen ,Non-stick Pan,North,Online,Net Banking,2,73.29,35.84,146.58,-5.0,4.0
ORD110105,2023-06-15,Sports,Resistance Bands,East,Online,UPI,3,161.78,71.87,485.34,21.0,1.0
ORD104766,04-15-2024, Home & Kitchen,Table Lamp,East,Online,Net Banking,7 ,61.58,31.8,431.06,28.0,4.0
ORD105519,2024-02-04,electronics ,Laptop Stand,East,In-Store,UPI,3,240.61,122.21,721.83,35.0,5.0
ORD108458,24-Mar-2023,ELECTRONICS,Smartwatch,West,Online,Net Banking,5,28.49,14.14,142.45,40.0,5.0
ORD106109,14-Dec-2023, Clothing,Wool Sweater,Central,In-Store,Debit Card,1 ,303.93,195.22,303.93,38.0,4.0
ORD102039,02/04/2023,Clothing,Running Shoes,East,Online,Cash,8,288.28,166.26,2306.24,29.0,5.0
ORD108734,20-Apr-2023,Sports,Football,East,In-Store,Net Banking,4 ,356.53,171.93,1426.12,39.0,5.0
ORD102399,15-Oct-2023,Clothing,Summer Dress,Central,Online,Credit Card,8,132.19,53.98,1057.52,43.0,3.0
ORD109143,2024-04-07, Sports,Cricket Bat,West,In-Store,Net Banking,3 ,166.74,75.13,500.22,56.0,5.0
ORD102296,22/06/2023, Sports,Yoga Mat,East,Online,Net Banking,1,436.04,263.85,436.04,37.0,4.0
ORD110039,04-09-2023, Home & Kitchen,Blender,East,In-Store,Cash,3,293.49,171.6,880.47,39.0,4.0
ORD105412,12-13-2024,HOME & KITCHEN,Non-stick Pan,South,Online,Net Banking,8 ,342.81,148.83,2742.48,,2.0
ORD104007,31-Jul-2024,Home & Kitchen,Blender,East,Online,Debit Card,5,196.67,150.18,983.35,54.0,5.0
ORD104604,29/11/2024,electronics ,Bluetooth Speaker,South,Online,Credit Card,6,121.98,70.18,731.88,35.0,3.0
ORD104768,26/01/2023,,Building Blocks,North,Online,Debit Card,1,$299.11,215.5,299.11,,3.0
ORD100842,09-21-2024,ELECTRONICS,Smartwatch,North,In-Store,Credit Card,3,355.32,150.97,1065.96,,5.0
ORD105062,23-Jul-2024,Electronics,Laptop Stand,West,In-Store,Credit Card,3,18.01,10.45,54.03,41.0,3.0
ORD109003,03/06/2023, Toys,Building Blocks,South,In-Store,Net Banking,10,37.23,22.48,372.3,18.0,4.0
ORD105728,22-May-2023,clothing ,Wool Sweater,Central,In-Store,Debit Card,5,,229.78,2158.25,48.0,4.0
ORD101794,2023-01-16,ELECTRONICS,Bluetooth Speaker,West,In-Store,UPI,3,14.89,9.45,44.67,51.0,1.0
ORD100944,28-Jul-2023,Clothing,Running Shoes,East,Online,Debit Card,4,488.62,215.36,1954.48,37.0,
ORD100475,13-Dec-2024,Clothing,Summer Dress,North,In-Store,Debit Card,5,313.81,182.23,1569.05,41.0,3.0
ORD104193,08-10-2024, Beauty,Face Serum,North,Online,UPI,2,160.59,69.67,321.18,41.0,5.0
ORD106095,2024-05-11,clothing ,Wool Sweater,Central,Online,Credit Card,9 ,163.83,111.83,1474.47,-5.0,4.0
ORD104501,07/12/2023,Toys,Building Blocks,South,Online,Debit Card,6 ,308.68,135.29,1852.08,25.0,4.0
ORD109409,01-26-2024,sports ,Resistance Bands,Central,Online,Net Banking,9,104.04,75.55,936.36,20.0,3.0
ORD102366,31/05/2023,Sports,Football,West,In-Store,Credit Card,4,210.14,142.02,840.56,22.0,5.0
ORD108731,31/12/2024, Clothing,Cotton T-Shirt,East,In-Store,Debit Card,3,87.65,44.67,262.95,43.0,4.0
ORD108120,07-16-2024,clothing ,Cotton T-Shirt,South,Online,Net Banking,8,303.43,124.7,2427.44,40.0,5.0
ORD110376,03-Jun-2024,Toys,RC Car,East,In-Store,Net Banking,4,168.25,122.47,673.0,40.0,3.0
ORD103057,25-Jan-2023, Toys,Action Figure,South,In-Store,Cash,2,335.12,165.42,670.24,47.0,3.0
ORD109254,18-Jul-2024,SPORTS,Yoga Mat,East,Online,Credit Card,7,361.81,222.88,2532.67,38.0,3.0
ORD103599,07-08-2024, Home & Kitchen,Table Lamp,North,Online,Credit Card,4,369.69,179.76,1478.76,39.0,1.0
ORD105056,25-Oct-2023,Home & Kitchen,Blender,North,In-Store,Debit Card,3,92.96,66.45,278.88,39.0,5.0
ORD100069,02-29-2024,sports ,Dumbbell Set,Central,Online,Credit Card,5,290.57,173.47,1452.85,55.0,3.0
ORD100090,2024-09-21,beauty ,Perfume,North,In-Store,Net Banking,4,313.33,136.03,1253.32,38.0,3.0
ORD100179,23/06/2023, Home & Kitchen,Table Lamp,West,In-Store,,6,100.18,41.71,601.08,44.0,1.0
ORD104382,05-31-2023,home & kitchen ,Storage Boxes,North,Online,UPI,8,61.49,30.51,491.92,40.0,
ORD108437,06/12/2023, Toys,Action Figure,South,Online,Debit Card,4,264.1,109.42,1056.4,35.0,2.0
ORD100599,25-Sep-2024,toys ,Action Figure,West,Online,Net Banking,10,231.8,137.5,2318.0,31.0,4.0
ORD110282,01-Aug-2024,TOYS,Building Blocks,East,In-Store,Credit Card,5,260.3,168.43,1301.5,39.0,2.0
ORD101584,2023-06-25,Beauty,Face Serum,East,Online,UPI,10,78.24,62.11,782.4,33.0,3.0
ORD104985,2024-07-21, Toys,Puzzle Set,Central,In-Store,Net Banking,6,253.81,168.14,1522.86,35.0,5.0
ORD108630,09-04-2023, Home & Kitchen,Non-stick Pan,East,In-Store,Credit Card,9,259.36,165.15,2334.24,37.0,5.0
ORD109646,10-12-2024,CLOTHING,Cotton T-Shirt,East,Online,Net Banking,2 ,130.93,73.79,261.86,33.0,4.0
ORD105882,05-11-2024,CLOTHING,Cotton T-Shirt,East,In-Store,Cash,3,$436.44,237.06,1309.32,25.0,2.0
ORD109387,10-14-2024,beauty ,Lipstick,East,Online,Net Banking,4,$73.91,34.78,295.64,41.0,5.0
ORD109943,2023-05-27,,Face Serum,Central,In-Store,Cash,7,10.92,4.85,76.44,63.0,3.0
ORD108074,10-Jun-2024,home & kitchen ,Bedsheet Set,North,Online,Cash,7,94.06,53.61,658.42,45.0,4.0
ORD106516,05/10/2024,home & kitchen ,Table Lamp,,Online,Debit Card,9 ,219.7,124.03,1977.3,54.0,3.0
ORD108649,16-Apr-2024,beauty ,Face Serum,South,Online,UPI,5,88.05,70.06,440.25,39.0,3.0
ORD101554,10/01/2023,Clothing,Denim Jacket,South,Online,Net Banking,4 ,486.37,295.33,1945.48,21.0,4.0
ORD109031,01-30-2023,TOYS,Building Blocks,Central,Online,Debit Card,3,404.06,185.15,1212.18,38.0,
ORD110271,08/02/2023,sports ,Resistance Bands,South,Online,Debit Card,2,126.65,89.39,253.3,64.0,4.0
ORD106387,07-27-2023, Electronics,Bluetooth Speaker,South,Online,Credit Card,7,$470.21,235.13,3291.47,42.0,3.0
ORD110221,04-14-2023,Beauty,Perfume,East,Online,Debit Card,,425.08,306.51,2125.4,44.0,5.0
ORD104563,09-22-2023,beauty ,Lipstick,South,Online,Debit Card,8,258.2,130.72,2065.6,47.0,5.0
ORD110337,04-May-2023,TOYS,RC Car,East,Online,Net Banking,5,214.49,145.91,1072.45,28.0,5.0
ORD109591,2024-09-21,clothing ,Cotton T-Shirt,North,Online,Debit Card,1,297.56,132.89,297.56,35.0,4.0
ORD106581,11-02-2023,Home & Kitchen,Storage Boxes,Central,Online,UPI,10,334.76,182.82,3347.6,46.0,2.0
ORD109102,04-29-2023,Electronics,Wireless Mouse,West,Online,Credit Card,4,$28.58,17.72,114.32,27.0,5.0
ORD107176,20-Apr-2024,Electronics,Smartwatch,West,In-Store,UPI,9,104.32,44.45,938.88,28.0,3.0
ORD104918,05-21-2023,Clothing,Running Shoes,South,Online,Credit Card,9,280.56,140.04,2525.04,45.0,3.0
ORD107641,03-07-2024,Sports,Yoga Mat,South,In-Store,UPI,4,48.56,31.62,194.24,46.0,5.0
ORD101658,2023-06-21, Toys,Action Figure,North,In-Store,Credit Card,10,163.89,100.04,1638.9,24.0,4.0
ORD106312,19-Oct-2023, Clothing,Cotton T-Shirt,Central,In-Store,UPI,4,$197.76,81.4,791.04,44.0,4.0
ORD110380,31/03/2023,Home & Kitchen,Storage Boxes,Central,In-Store,Net Banking,7,26.42,17.92,184.94,40.0,3.0
ORD108481,2024-07-31,beauty ,Perfume,South,Online,Net Banking,10,275.96,113.74,2759.6,26.0,5.0
ORD107032,07/11/2024, Sports,Cricket Bat,Central,In-Store,Debit Card,2,203.61,148.22,407.22,42.0,4.0
ORD100448,02-Sep-2024,toys ,Building Blocks,Central,In-Store,Credit Card,10,399.92,229.65,3999.2,36.0,4.0
ORD106640,2024-10-06,SPORTS,Yoga Mat,West,In-Store,Debit Card,1,423.63,177.41,423.63,30.0,4.0
ORD110044,10-08-2023,beauty ,Perfume,North,In-Store,Debit Card,2,37.14,23.13,3265.765265430507,49.0,
ORD101893,24-Oct-2024,Toys,Puzzle Set,North,Online,,10,$72.14,33.06,721.4,49.0,3.0
ORD105899,11-Feb-2024,Sports,Football,Central,In-Store,Net Banking,8,249.78,198.96,1998.24,46.0,
ORD109735,2024-11-06, Sports,Resistance Bands,Central,Online,Debit Card,2,206.64,112.83,413.28,30.0,2.0
ORD104202,03-20-2024,HOME & KITCHEN,Non-stick Pan,South,In-Store,Net Banking,10,51.99,27.43,519.9,27.0,1.0
ORD106652,02-12-2024,BEAUTY,Sunscreen,South,Online,UPI,8 ,28.92,18.04,231.36,28.0,4.0
ORD100131,2024-02-01,clothing ,Cotton T-Shirt,North,Online,UPI,9,41.02,,369.18,31.0,5.0
ORD109895,01/03/2023,Sports,Yoga Mat,North,Online,UPI,7,237.33,115.06,1661.31,41.0,4.0
ORD108392,2023-11-09,beauty ,Shampoo,Central,In-Store,Cash,5,163.89,100.14,819.45,27.0,2.0
ORD103568,23-Jan-2024,Sports,Yoga Mat,East,Online,Credit Card,8,13.19,9.57,105.52,50.0,5.0
ORD105075,2023-08-03,clothing ,Summer Dress,West,Online,UPI,3,190.3,140.72,570.9,44.0,4.0
ORD106653,06-26-2024, Toys,Building Blocks,East,Online,UPI,7 ,$187.12,,1309.84,45.0,4.0
ORD105208,04/07/2023,Electronics,Wireless Mouse,South,Online,,2,464.48,333.86,928.96,27.0,
ORD107465,09-23-2024,toys ,Board Game,West,In-Store,Credit Card,10,235.85,144.4,2358.5,33.0,
ORD101383,12-29-2024,BEAUTY,Perfume,North,In-Store,Credit Card,2,102.17,41.79,204.34,38.0,3.0
ORD105636,2024-07-22, Sports,Cricket Bat,East,In-Store,Credit Card,4 ,115.83,67.54,463.32,,1.0
ORD109347,03-06-2024,beauty ,Face Serum,East,Online,Credit Card,7,321.03,155.66,2247.21,21.0,
ORD108538,18/12/2023,Home & Kitchen,Blender,West,In-Store,,1,184.42,95.85,184.42,48.0,1.0
ORD106089,10/12/2024,TOYS,RC Car,North,Online,Debit Card,2,491.32,343.47,982.64,66.0,3.0
ORD105332,07-29-2024,Clothing,Wool Sweater,North,In-Store,Debit Card,2,$267.55,149.48,535.1,64.0,4.0
ORD108693,22-Dec-2024,ELECTRONICS,Laptop Stand,North,Online,UPI,8 ,$47.76,20.77,382.08,46.0,3.0
ORD101858,21-Jun-2023, Home & Kitchen,Non-stick Pan,West,In-Store,Cash,,245.81,131.17,2212.29,34.0,4.0
ORD102449,22/05/2024,Clothing,Wool Sweater,East,Online,Cash,10,461.25,324.25,4612.5,38.0,3.0
ORD100294,10/01/2023,HOME & KITCHEN,Bedsheet Set,West,Online,Credit Card,1,333.52,258.39,333.52,27.0,5.0
ORD103489,17/03/2023,HOME & KITCHEN,Non-stick Pan,Central,In-Store,Net Banking,5,26.98,19.61,134.9,18.0,1.0
ORD104818,2024-12-07,sports ,Dumbbell Set,East,In-Store,,7,57.97,29.97,405.79,29.0,3.0
ORD110411,2023-10-15,Beauty,Sunscreen,West,Online,Debit Card,10,381.06,276.96,3810.6,62.0,3.0
ORD105039,06-09-2024,clothing ,Running Shoes,Central,Online,Net Banking,10,174.52,109.42,1745.2,47.0,3.0
ORD100699,07/09/2023,CLOTHING,Wool Sweater,North,In-Store,Net Banking,4,249.31,169.76,997.24,38.0,4.0
ORD106913,06-09-2023, Beauty,Perfume,West,Online,,2,414.76,331.56,829.52,38.0,1.0
ORD109224,2023-04-30,Electronics,Smartwatch,Central,In-Store,Debit Card,6,454.25,345.94,2725.5,37.0,
ORD105821,2023-03-12,BEAUTY,Sunscreen,Central,Online,Credit Card,6,364.46,245.25,2186.76,56.0,5.0
ORD106670,07-Nov-2023,Beauty,Shampoo,South,Online,Cash,9,169.69,70.02,1527.21,53.0,5.0
ORD109360,2024-11-03,home & kitchen ,Bedsheet Set,West,In-Store,Cash,3,408.21,279.59,1224.63,45.0,3.0
ORD109610,04-May-2024,ELECTRONICS,Wireless Mouse,South,In-Store,Net Banking,9,201.63,160.07,1814.67,38.0,3.0
ORD103466,24-Feb-2024,Toys,RC Car,Central,In-Store,Debit Card,1,$235.11,183.53,235.11,26.0,5.0
ORD110205,2024-03-27,Electronics,Smartwatch,East,Online,Cash,1,246.4,104.83,246.4,37.0,3.0
ORD101956,11-29-2024,Sports,Yoga Mat,South,Online,Credit Card,10,143.48,89.82,1434.8,35.0,1.0
ORD102729,18/09/2024,Electronics,Bluetooth Speaker,East,Online,Credit Card,2,305.33,,610.66,47.0,2.0
ORD103926,08-12-2023,,Shampoo,West,Online,UPI,1,189.79,107.61,189.79,50.0,2.0
ORD101813,04/05/2023,electronics ,Laptop Stand,South,In-Store,UPI,5,$492.37,328.2,2461.85,38.0,5.0
ORD107392,11-Jul-2024,sports ,Resistance Bands,North,In-Store,Credit Card,4,357.81,149.21,1431.24,20.0,
ORD110163,28/07/2023,electronics ,Laptop Stand,East,Online,Cash,6,$188.99,150.34,1133.94,28.0,4.0
ORD103125,,Clothing,Wool Sweater,,Online,Debit Card,4,315.19,217.81,1260.76,56.0,5.0
ORD106744,05/09/2023,ELECTRONICS,Wireless Mouse,,Online,Debit Card,9 ,145.62,111.86,1310.58,60.0,3.0
ORD104311,12-20-2024,clothing ,Summer Dress,North,In-Store,UPI,10 ,348.83,239.88,3488.3,37.0,5.0
ORD104944,25-Aug-2023,ELECTRONICS,USB-C Hub,West,Online,Credit Card,6,306.24,170.05,1837.44,,4.0
ORD102485,02-09-2023,BEAUTY,Shampoo,North,Online,Credit Card,9,295.0,233.18,2655.0,51.0,
ORD103960,29/07/2024,clothing ,Denim Jacket,East,In-Store,Net Banking,6,14.08,9.89,84.48,27.0,2.0
ORD106503,08-23-2023,toys ,Action Figure,North,In-Store,UPI,10,66.53,36.53,665.3,38.0,1.0
ORD108369,07/06/2024,sports ,Football,West,In-Store,Credit Card,8,171.45,81.51,1371.6,47.0,4.0
ORD105741,2023-06-08,Beauty,Sunscreen,North,Online,Cash,10,333.1,265.82,3331.0,38.0,4.0
ORD104658,2023-09-23, Clothing,Summer Dress,North,Online,Credit Card,6,239.45,187.21,1436.7,33.0,3.0
ORD109684,19/11/2023,electronics ,Bluetooth Speaker,South,In-Store,,7,449.08,236.5,3143.56,45.0,3.0
ORD100942,14-Aug-2024,Clothing,Summer Dress,North,In-Store,UPI,5,227.88,178.44,1139.4,51.0,4.0
ORD104449,2024-07-31,,Building Blocks,West,In-Store,Credit Card,6,251.79,154.43,1510.74,19.0,3.0
ORD102694,21/02/2023,sports ,Cricket Bat,West,Online,Cash,3 ,48.45,32.33,145.35,43.0,
ORD108323,09-Mar-2023,Beauty,Face Serum,Central,Online,Debit Card,4,142.38,109.06,569.52,28.0,5.0
ORD102479,08-04-2024,toys ,Board Game,East,In-Store,UPI,6,$417.47,208.73,2504.82,51.0,
ORD106942,11/08/2024, Toys,Action Figure,Central,In-Store,Net Banking,8,$369.17,294.88,2953.36,30.0,4.0
ORD107235,2024-09-28, Beauty,Perfume,Central,Online,,2,494.26,330.19,988.52,33.0,4.0
ORD103431,07-03-2023,CLOTHING,Wool Sweater,South,Online,UPI,7 ,17.28,9.56,120.96,46.0,3.0
ORD104430,23-Jun-2023,CLOTHING,Running Shoes,North,Online,Credit Card,3,176.27,102.32,528.81,42.0,4.0
ORD107614,2024-10-18,CLOTHING,Denim Jacket,East,In-Store,Debit Card,4 ,112.66,89.49,450.64,47.0,5.0
ORD101340,20-Oct-2024,TOYS,RC Car,West,In-Store,UPI,5,$289.06,181.07,1445.3,,
ORD109820,21/04/2024,toys ,Puzzle Set,West,In-Store,Net Banking,6,460.81,314.09,2764.86,44.0,2.0
ORD103497,22/11/2023,Clothing,Wool Sweater,East,Online,Credit Card,9,$41.02,18.03,369.18,26.0,4.0
ORD106874,2023-07-21, Clothing,Wool Sweater,South,In-Store,UPI,8,335.65,221.51,2685.2,39.0,4.0
ORD102858,30-Sep-2024,ELECTRONICS,USB-C Hub,East,Online,Cash,10,403.48,221.09,4034.8,53.0,3.0
ORD107569,05/07/2023,BEAUTY,Sunscreen,West,In-Store,Debit Card,5 ,241.39,135.63,1206.95,34.0,4.0
ORD109110,08-15-2023,home & kitchen ,Table Lamp,North,In-Store,Debit Card,5,495.9,243.5,2479.5,37.0,3.0
ORD102503,22/05/2024, Electronics,Bluetooth Speaker,East,Online,Debit Card,7,163.86,82.08,1147.02,35.0,4.0
ORD107389,2023-05-10,BEAUTY,Face Serum,West,Online,UPI,1,388.73,251.17,388.73,,2.0
ORD103698,03-Jan-2023, Toys,Building Blocks,South,Online,Credit Card,7,41.79,21.55,292.53,50.0,5.0
ORD100406,29/09/2024,Clothing,Summer Dress,Central,In-Store,Net Banking,8,40.74,16.8,325.92,34.0,
ORD106030,16-Dec-2024,Home & Kitchen,Bedsheet Set,North,In-Store,Debit Card,4,26.16,14.75,104.64,27.0,2.0
ORD104172,2023-07-16,TOYS,Action Figure,South,Online,UPI,8,262.27,176.43,2098.16,999.0,4.0
ORD102346,04-Nov-2023,sports ,Cricket Bat,Central,In-Store,UPI,10,335.34,140.02,3353.4,50.0,4.0
ORD100803,10-Oct-2024,TOYS,Building Blocks,South,In-Store,UPI,6,$483.19,340.37,2899.14,52.0,1.0
ORD103305,18/07/2024,home & kitchen ,Blender,East,In-Store,Credit Card,5,$479.73,288.3,2398.65,45.0,1.0
ORD109107,2024-03-03,Sports,Resistance Bands,West,Online,Debit Card,5,409.84,198.98,2049.2,33.0,5.0
ORD109424,03-05-2024,Electronics,Bluetooth Speaker,East,Online,Net Banking,7,149.47,113.8,1046.29,43.0,2.0
ORD106528,2024-05-25, Sports,Resistance Bands,East,Online,Cash,2 ,$31.75,19.47,63.5,43.0,3.0
ORD100697,13-Sep-2024, Toys,Puzzle Set,North,In-Store,UPI,4,48.11,31.12,192.44,46.0,3.0
ORD107231,2023-05-07,ELECTRONICS,USB-C Hub,West,In-Store,Cash,4,233.3,144.16,933.2,39.0,4.0
ORD101801,09-Feb-2023, Sports,Dumbbell Set,South,Online,Debit Card,7,106.11,,742.77,18.0,4.0
ORD105551,19-Oct-2024,electronics ,USB-C Hub,Central,Online,UPI,2 ,344.9,275.22,689.8,32.0,4.0
ORD107671,2023-10-18,CLOTHING,Summer Dress,West,Online,Credit Card,8,40.11,22.94,320.88,38.0,3.0
ORD103959,17/09/2024,Sports,Football,West,In-Store,Net Banking,10,144.9,96.99,1449.0,28.0,2.0
ORD106403,24/04/2024, Home & Kitchen,Blender,East,In-Store,UPI,10,$29.01,14.9,290.1,36.0,3.0
ORD107531,09-04-2023,CLOTHING,Cotton T-Shirt,Central,In-Store,UPI,3,261.37,,784.11,71.0,1.0
ORD110013,05-05-2023,Home & Kitchen,Bedsheet Set,North,Online,Credit Card,1,44.54,29.03,44.54,56.0,5.0
ORD106324,2024-04-02, Clothing,Cotton T-Shirt,Central,In-Store,Debit Card,8,440.57,257.3,3524.56,20.0,1.0
ORD100987,06-Jul-2023,Home & Kitchen,Bedsheet Set,Central,In-Store,UPI,2,113.68,89.12,227.36,31.0,3.0
ORD104429,2023-08-05,CLOTHING,Running Shoes,,In-Store,Net Banking,2,384.21,222.12,768.42,56.0,1.0
ORD101978,10-Jul-2024,Toys,Puzzle Set,East,Online,Net Banking,10,,240.75,4746.5,28.0,4.0
ORD106800,22-Jul-2023, Home & Kitchen,Table Lamp,East,In-Store,UPI,7,397.65,187.08,2783.55,,5.0
ORD110075,01-07-2023,TOYS,Board Game,North,In-Store,UPI,4,95.14,47.42,380.56,36.0,5.0
ORD101247,2023-08-31,Toys,Board Game,,Online,Credit Card,,217.39,110.95,1304.34,59.0,4.0
ORD107672,2023-08-11,Clothing,Running Shoes,South,Online,Cash,5,$372.14,188.95,1860.7,18.0,
ORD102245,02-15-2024,,Bluetooth Speaker,South,In-Store,,6,$224.15,174.74,1344.9,34.0,4.0
ORD101691,23/01/2024,Home & Kitchen,Blender,East,Online,Cash,7,57.58,40.9,403.06,46.0,5.0
ORD105492,2024-09-26,toys ,Puzzle Set,East,In-Store,Net Banking,6 ,421.14,301.02,2526.84,32.0,1.0
ORD103509,2023-04-19,SPORTS,Cricket Bat,South,Online,Credit Card,9,$13.76,10.25,123.84,48.0,5.0
ORD101477,05/03/2024,Home & Kitchen,Blender,West,Online,Debit Card,4,$347.17,162.14,1388.68,39.0,3.0
ORD108607,04-19-2024, Home & Kitchen,Non-stick Pan,West,In-Store,Cash,6,284.67,159.09,1708.02,39.0,
